SeriesCode,SeriesDescription,GeoAreaName,TimePeriod,Value
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Trinidad and Tobago,2016,62.9
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Trinidad and Tobago,2017,76.4
Reading level,"Minimum proficiency in reading, by education level and sex (%)",United Arab Emirates,2009,60.17111
Reading level,"Minimum proficiency in reading, by education level and sex (%)",United Arab Emirates,2011,64.11173
Reading level,"Minimum proficiency in reading, by education level and sex (%)",United Arab Emirates,2012,64.47188
Reading level,"Minimum proficiency in reading, by education level and sex (%)",United Arab Emirates,2015,59.59488
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Tunisia,2003,37.28912
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Tunisia,2006,40.9802
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Tunisia,2009,49.84326
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Tunisia,2012,50.6955
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Tunisia,2015,28.4194
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turkey,2001,72.3131
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turkey,2003,63.20619
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turkey,2006,67.82651
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turkey,2009,75.49418
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turkey,2012,78.36575
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turkey,2015,60.02242
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turks and Caicos Islands,2013,58.8
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turks and Caicos Islands,2014,62.2
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Turks and Caicos Islands,2015,69.8
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uganda,2001,74.48447
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uganda,2006,79.64554
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uganda,2014,38.3
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uganda,2014,64.2
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uganda,2015,60.2
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uganda,2015,51.9
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Egypt,2013,5
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Burkina Faso,2006,70.77365
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Burkina Faso,2014,56.94248
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Burkina Faso,2014,35.4117
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2003,60.20771
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2005,71.8
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2006,53.36259
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2006,90.0375
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2009,71.4
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2009,58.09229
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2012,52.95381
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2013,89.5714
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2013,80.57615
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Uruguay,2015,60.98629
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Zambia,2001,52.33277
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Zambia,2006,55.91099
Reading level,"Minimum proficiency in reading, by education level and sex (%)",Zambia,2014,1
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2000,49.29324
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2001,49.21738
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2002,49.08154
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2003,48.94225
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2004,50.73476
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2005,52.55115
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2006,54.39092
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2007,56.25379
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2008,58.13946
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2009,60.04764
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2010,61.97766
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2011,63.9291
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2012,65.90139
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2013,67.89334
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2014,69.9037
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2015,69.9445
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2016,69.98433
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Albania,2017,70.02315
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2000,12.40939
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2001,12.41913
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2002,12.42888
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2003,12.43863
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2004,12.44837
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2005,12.45812
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2006,12.46787
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2007,12.47761
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2008,12.48736
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2009,12.49711
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2010,12.50685
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2011,12.5166
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2012,12.52635
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2013,12.5361
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2014,12.54584
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2015,12.55559
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2016,12.56534
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",American Samoa,2017,12.57508
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2000,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2001,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2002,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2003,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2004,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2005,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2006,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2007,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2008,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2009,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2010,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2011,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2012,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2013,90.64
Clean Water,"Proportion of population using safely managed drinking water services, by urban/rural (%)",Andorra,2014,90.64
